time,open,close,high,low,volume,Unnamed: 0
1628694060000,3.0684,3.0684,3.0684,3.0684,7.63749727,
1628694120000,3.0668,3.0616,3.0668,3.0588,11.63605653,
1628694240000,3.0604,3.059,3.0604,3.059,10.40942669,
1628694360000,3.0616,3.0616,3.0616,3.0616,0.0450898,
1628694540000,3.0562,3.0562,3.0562,3.0562,0.08370538,
1628695080000,3.0581,3.0581,3.0581,3.0581,3.83178568,
1628695200000,3.0612,3.0612,3.0612,3.0612,0.00747098,
1628695260000,3.0619,3.0619,3.0619,3.0619,0.09984499,
1628695800000,3.0646,3.0709,3.0709,3.0646,2471.11363501,
1628695980000,3.0662,3.0662,3.0662,3.0662,0.01678042,
1628696040000,3.0711,3.0711,3.0711,3.0711,0.1505011,
